Num_Civico;strada;cap;sobborgo
12;3838;38122;Trento
13;3838;38122;Trento
15;3838;38122;Trento
17;3838;38122;Trento
2;3839;38122;Trento
2/A;3839;38122;Trento
3;3839;38122;Trento
4;3839;38122;Trento
5;3839;38122;Trento
6;3839;38122;Trento
8;3839;38122;Trento
10;3839;38122;Trento
18;3839;38122;Trento
20;3839;38122;Trento
1;3840;38121;Trento
7;3840;38121;Trento
8;3840;38121;Trento
1;3841;38122;Trento
2;3841;38122;Trento
3;3841;38122;Trento
4;3841;38122;Trento
5;3841;38122;Trento
6;3841;38122;Trento
7;3841;38122;Trento
8;3841;38122;Trento
9;3841;38122;Trento
10;3841;38122;Trento
11;3841;38122;Trento
12;3841;38122;Trento
13;3841;38122;Trento
14;3841;38122;Trento
15;3841;38122;Trento
16;3841;38122;Trento
17;3841;38122;Trento
18;3841;38122;Trento
19;3841;38122;Trento
20;3841;38122;Trento
21;3841;38122;Trento
22;3841;38122;Trento
23;3841;38122;Trento
24;3841;38122;Trento
25;3841;38122;Trento
26;3841;38122;Trento
27;3841;38122;Trento
28;3841;38122;Trento
29;3841;38122;Trento
30;3841;38122;Trento
32;3841;38122;Trento
34;3841;38122;Trento
36;3841;38122;Trento
38;3841;38122;Trento
1;3842;38122;Trento
2;3842;38122;Trento
3;3842;38122;Trento
4;3842;38122;Trento
6;3842;38122;Trento
7;3842;38122;Trento
8;3842;38122;Trento
10;3842;38122;Trento
12;3842;38122;Trento
13;3842;38122;Trento
14;3842;38122;Trento
15;3842;38122;Trento
16;3842;38122;Trento
18;3842;38122;Trento
1;3843;38122;Trento
3;3843;38122;Trento
5;3843;38122;Trento
7;3843;38122;Trento
9;3843;38122;Trento
11;3843;38122;Trento
13;3843;38122;Trento
1;3844;38122;Trento
11;3844;38122;Trento
2;3845;38122;Trento
4;3845;38122;Trento
5;3845;38122;Trento
6;3845;38122;Trento
7;3845;38122;Trento
1;3846;38122;Trento
1;3846;38122;Trento
1;3846;38122;Trento
2;3846;38122;Trento
3;3846;38122;Trento
3;3846;38122;Trento
3;3846;38122;Trento
3;3846;38122;Trento
3;3846;38122;Trento
4;3846;38122;Trento
5;3846;38122;Trento
5;3846;38122;Trento
7;3846;38122;Trento
7;3846;38122;Trento
9;3846;38122;Trento
9;3846;38122;Trento
11;3846;38122;Trento
11;3846;38122;Trento
13;3846;38122;Trento
13;3846;38122;Trento
13;3846;38122;Trento
15;3846;38122;Trento
17;3846;38122;Trento
17;3846;38122;Trento
21;3846;38122;Trento
21;3846;38122;Trento
23;3846;38122;Trento
23;3846;38122;Trento
23;3846;38122;Trento
27;3846;38122;Trento
29;3846;38122;Trento
29;3846;38122;Trento
31;3846;38122;Trento
31;3846;38122;Trento
33;3846;38122;Trento
35;3846;38122;Trento
35;3846;38122;Trento
37;3846;38122;Trento
37;3846;38122;Trento
37;3846;38122;Trento
37;3846;38122;Trento
37;3846;38122;Trento
39;3846;38122;Trento
41;3846;38122;Trento
4;3847;38121;Trento
5;3847;38121;Trento
6;3847;38121;Trento
7;3847;38121;Trento
8;3847;38121;Trento
10;3847;38121;Trento
12;3847;38121;Trento
1;3848;38121;Trento
1;3848;38121;Trento
2;3848;38121;Cognola
3;3848;38121;Trento
4;3848;38121;Cognola
4;3848;38121;Cognola
6;3848;38121;Cognola
6;3848;38121;Cognola
8;3848;38121;Cognola
8;3848;38121;Cognola
9;3848;38121;Trento
9;3848;38121;Trento
9;3848;38121;Trento
13;3848;38121;Trento
13;3848;38121;Trento
15;3848;38121;Trento
15;3848;38121;Trento
2;3850;38121;Trento
4;3850;38121;Trento
6;3850;38121;Trento
8;3850;38121;Trento
14;3850;38121;Gardolo
2;3860;38123;Trento
2;3860;38123;Trento
6;3860;38123;Trento
10;3860;38123;Trento
12;3860;38123;Trento
13;3860;38123;Trento
14;3860;38123;Trento
16;3860;38123;Trento
18;3860;38123;Trento
18;3860;38123;Trento
20;3860;38123;Trento
20;3860;38123;Trento
22;3860;38123;Trento
22;3860;38123;Trento
24;3860;38123;Trento
26;3860;38123;Trento
28;3860;38123;Trento
28;3860;38123;Trento
30;3860;38123;Trento
30;3860;38123;Trento
32;3860;38123;Trento
32;3860;38123;Trento
34;3860;38123;Trento
36;3860;38123;Trento
36;3860;38123;Trento
36;3860;38123;Trento
36;3860;38123;Trento
40;3860;38123;Trento
40;3860;38123;Trento
40;3860;38123;Trento
2;3870;38122;Trento
4;3870;38122;Trento
4;3880;38121;Trento
4;3880;38121;Trento
6;3880;38121;Trento
8;3880;38121;Trento
10;3880;38121;Trento
12;3880;38121;Trento
18;3880;38121;Trento
20;3880;38121;Trento
22;3880;38121;Trento
1;3890;38122;Trento
1;3890;38122;Trento
4;3890;38122;Trento
5;3890;38122;Trento
6;3890;38122;Trento
7;3890;38122;Trento
8;3890;38122;Trento
8;3890;38122;Trento
9;3890;38122;Trento
13;3890;38122;Trento
15;3890;38122;Trento
19;3890;38122;Trento
21;3890;38122;Trento
23;3890;38122;Trento
23;3890;38122;Trento
27;3890;38122;Trento
27;3890;38122;Trento
27;3890;38122;Trento
31;3890;38122;Trento
33;3890;38122;Trento
33;3890;38122;Trento
35;3890;38122;Trento
1;3900;38121;Trento
2;3900;38121;Trento
3;3900;38121;Trento
4;3900;38121;Trento
5;3900;38121;Trento
6;3900;38121;Trento
7;3900;38121;Trento
8;3900;38121;Trento
9;3900;38121;Trento
10;3900;38121;Trento
12;3900;38121;Trento
1;3901;38122;Trento
1;3901;38122;Trento
1;3901;38122;Trento
1;3901;38122;Trento
3;3901;38122;Trento
3;3901;38122;Trento
3;3901;38122;Trento
4;3901;38122;Trento
4;3901;38122;Trento
5;3901;38122;Trento
5;3901;38122;Trento
6;3901;38122;Trento
6/B;3901;38122;Trento
6/C;3901;38122;Trento
6/D;3901;38122;Trento
7;3901;38122;Trento
7;3901;38122;Trento
9;3901;38122;Trento
10;3901;38122;Trento
10;3901;38122;Trento
10;3901;38122;Trento
11;3901;38122;Trento
13;3901;38122;Trento
14;3901;38122;Trento
14;3901;38122;Trento
14;3901;38122;Trento
15;3901;38122;Trento
16;3901;38122;Trento
16;3901;38122;Trento
17;3901;38122;Trento
18;3901;38122;Trento
18;3901;38122;Trento
18;3901;38122;Trento
18;3901;38122;Trento
19;3901;38122;Trento
19;3901;38122;Trento
20;3901;38122;Trento
20;3901;38122;Trento
20;3901;38122;Trento
21;3901;38122;Trento
22;3901;38122;Trento
23;3901;38122;Trento
24;3901;38122;Trento
25;3901;38122;Trento
25;3901;38122;Trento
26;3901;38122;Trento
26;3901;38122;Trento
27;3901;38122;Trento
28;3901;38122;Trento
28;3901;38122;Trento
29;3901;38122;Trento
30;3901;38122;Trento
31;3901;38122;Trento
31;3901;38122;Trento
32;3901;38122;Trento
33;3901;38122;Trento
34;3901;38122;Trento
35;3901;38122;Trento
36;3901;38122;Trento
38;3901;38122;Trento
38;3901;38122;Trento
38;3901;38122;Trento
39;3901;38122;Trento
40;3901;38122;Trento
41;3901;38122;Trento
42;3901;38122;Trento
44;3901;38122;Trento
45;3901;38122;Trento
46;3901;38122;Trento
47;3901;38122;Trento
49;3901;38122;Trento
51;3901;38122;Trento
53;3901;38122;Trento
55;3901;38122;Trento
57;3901;38122;Trento
59;3901;38122;Trento
61;3901;38122;Trento
63;3901;38122;Trento
65;3901;38122;Trento
67;3901;38122;Trento
71;3901;38122;Trento
73;3901;38122;Trento
75;3901;38122;Trento
77;3901;38122;Trento
79;3901;38122;Trento
81;3901;38122;Trento
83;3901;38122;Trento
85;3901;38122;Trento
85;3901;38122;Trento
87;3901;38122;Trento
89;3901;38122;Trento
91;3901;38122;Trento
93;3901;38122;Trento
97;3901;38122;Trento
99;3901;38122;Trento
101;3901;38122;Trento
103;3901;38122;Trento
103;3901;38122;Trento
105;3901;38122;Trento
107;3901;38122;Trento
109;3901;38122;Trento
111;3901;38122;Trento
113;3901;38122;Trento
117;3901;38122;Trento
117;3901;38122;Trento
119;3901;38122;Trento
121;3901;38122;Trento
121;3901;38122;Trento
123;3901;38122;Trento
123;3901;38122;Trento
125;3901;38122;Trento
125;3901;38122;Trento
127;3901;38122;Trento
129;3901;38122;Trento
131;3901;38122;Trento
133;3901;38122;Trento
2;3902;38123;Trento
4;3902;38123;Trento
12;5715;38121;Gardolo
6;3902;38123;Trento
8;3902;38123;Trento
10;3902;38123;Trento
12;3902;38123;Trento
14;3902;38123;Trento
16;3902;38123;Trento
16;3902;38123;Trento
18;3902;38123;Trento
18;3902;38123;Trento
20;3902;38123;Trento
20;3902;38123;Trento
22;3902;38123;Trento
22;3902;38123;Trento
24;3902;38123;Trento
26;3902;38123;Trento
28;3902;38123;Trento
30;3902;38123;Trento
1;3903;38123;Trento
3;3903;38123;Trento
5;3903;38123;Trento
4;3904;38122;Trento
6;3904;38122;Trento
8;3904;38122;Trento
10;3904;38122;Trento
12;3904;38122;Trento
14;3904;38122;Trento
2;3905;38122;Trento
4;3905;38122;Trento
6;3905;38122;Trento
8;3905;38122;Trento
1;3906;38122;Trento
1;3906;38122;Trento
2;3906;38122;Trento
3;3906;38122;Trento
4;3906;38122;Trento
5;3906;38122;Trento
1;3907;38122;Trento
1;5010;38121;Gardolo
01-gen;5010;38121;Gardolo
2;5010;38121;Gardolo
3;5010;38121;Gardolo
3;5010;38121;Gardolo
3;5010;38121;Gardolo
3;5010;38121;Gardolo
4;5010;38121;Gardolo
4;5010;38121;Gardolo
6;5010;38121;Gardolo
6;5010;38121;Gardolo
6;5010;38121;Gardolo
6;5010;38121;Gardolo
8;5010;38121;Gardolo
8;5010;38121;Gardolo
9;5010;38121;Gardolo
9/A;5010;38121;Gardolo
9/A;5010;38121;Gardolo
11;5010;38121;Gardolo
11;5010;38121;Gardolo
15;5010;38121;Gardolo
15;5010;38121;Gardolo
15;5010;38121;Gardolo
15;5010;38121;Gardolo
16;5010;38121;Gardolo
16;5010;38121;Gardolo
17;5010;38121;Gardolo
17;5010;38121;Gardolo
18;5010;38121;Gardolo
20;5010;38121;Gardolo
21;5010;38121;Gardolo
21-gen;5010;38121;Gardolo
22;5010;38121;Gardolo
23;5010;38121;Gardolo
23;5010;38121;Gardolo
24;5010;38121;Gardolo
24;5010;38121;Gardolo
24;5010;38121;Gardolo
24;5010;38121;Gardolo
25;5010;38121;Gardolo
25;5010;38121;Gardolo
26;5010;38121;Gardolo
26;5010;38121;Gardolo
27;5010;38121;Gardolo
27-gen;5010;38121;Gardolo
28;5010;38121;Gardolo
28/A;5010;38121;Gardolo
28/A;5010;38121;Gardolo
29;5010;38121;Gardolo
29;5010;38121;Gardolo
30;5010;38121;Gardolo
30;5010;38121;Gardolo
30;5010;38121;Gardolo
31;5010;38121;Gardolo
31;5010;38121;Gardolo
32;5010;38121;Gardolo
32;5010;38121;Gardolo
33;5010;38121;Gardolo
33;5010;38121;Gardolo
34;5010;38121;Gardolo
34;5010;38121;Gardolo
34;5010;38121;Gardolo
34;5010;38121;Gardolo
34;5010;38121;Gardolo
34;5010;38121;Gardolo
34;5010;38121;Gardolo
34;5010;38121;Gardolo
35;5010;38121;Gardolo
35;5010;38121;Gardolo
35;5010;38121;Gardolo
37;5010;38121;Gardolo
37;5010;38121;Gardolo
38;5010;38121;Gardolo
38;5010;38121;Gardolo
38/A;5010;38121;Gardolo
39;5010;38121;Gardolo
39;5010;38121;Gardolo
41;5010;38121;Gardolo
41;5010;38121;Gardolo
43;5010;38121;Gardolo
43;5010;38121;Gardolo
43;5010;38121;Gardolo
44;5010;38121;Gardolo
45;5010;38121;Gardolo
45;5010;38121;Gardolo
45;5010;38121;Gardolo
45;5010;38121;Gardolo
46;5010;38121;Gardolo
47;5010;38121;Gardolo
48;5010;38121;Gardolo
48;5010;38121;Gardolo
49;5010;38121;Gardolo
49;5010;38121;Gardolo
49;5010;38121;Gardolo
50;5010;38121;Gardolo
50;5010;38121;Gardolo
51;5010;38121;Gardolo
52;5010;38121;Gardolo
52;5010;38121;Gardolo
52/A;5010;38121;Gardolo
52/A;5010;38121;Gardolo
52/A;5010;38121;Gardolo
52/A;5010;38121;Gardolo
52/A;5010;38121;Gardolo
53;5010;38121;Gardolo
53/2;5010;38121;Gardolo
53/A;5010;38121;Gardolo
53/B;5010;38121;Gardolo
54;5010;38121;Gardolo
54;5010;38121;Gardolo
54;5010;38121;Gardolo
55;5010;38121;Gardolo
56;5010;38121;Gardolo
2;5777;38121;Gardolo
56/A;5010;38121;Gardolo
56/A;5010;38121;Gardolo
57;5010;38121;Gardolo
58;5010;38121;Gardolo
58;5010;38121;Gardolo
59;5010;38121;Gardolo
60;5010;38121;Gardolo
61;5010;38121;Gardolo
61;5010;38121;Gardolo
62;5010;38121;Gardolo
63;5010;38121;Gardolo
63;5010;38121;Gardolo
64;5010;38121;Gardolo
65;5010;38121;Gardolo
65;5010;38121;Gardolo
65;5010;38121;Gardolo
66;5010;38121;Gardolo
67;5010;38121;Gardolo
67/1;5010;38121;Gardolo
68;5010;38121;Gardolo
69;5010;38121;Gardolo
69;5010;38121;Gardolo
70;5010;38121;Gardolo
71;5010;38121;Gardolo
71;5010;38121;Gardolo
72;5010;38121;Gardolo
73;5010;38121;Gardolo
73/1;5010;38121;Gardolo
73/2;5010;38121;Gardolo
74;5010;38121;Gardolo
75;5010;38121;Gardolo
75;5010;38121;Gardolo
75;5010;38121;Gardolo
77;5010;38121;Gardolo
77;5010;38121;Gardolo
77;5010;38121;Gardolo
79;5010;38121;Gardolo
81;5010;38121;Gardolo
81;5010;38121;Gardolo
83;5010;38121;Gardolo
85;5010;38121;Gardolo
87;5010;38121;Gardolo
87;5010;38121;Gardolo
87;5010;38121;Gardolo
93;5010;38121;Gardolo
93;5010;38121;Gardolo
95;5010;38121;Gardolo
95;5010;38121;Gardolo
97;5010;38121;Gardolo
97;5010;38121;Gardolo
97;5010;38121;Gardolo
99;5010;38121;Gardolo
101;5010;38121;Gardolo
101;5010;38121;Gardolo
103;5010;38121;Gardolo
103;5010;38121;Gardolo
105;5010;38121;Gardolo
107;5010;38121;Gardolo
107;5010;38121;Gardolo
107;5010;38121;Gardolo
109;5010;38121;Gardolo
111;5010;38121;Gardolo
111/1;5010;38121;Gardolo
113;5010;38121;Gardolo
115;5010;38121;Gardolo
115;5010;38121;Gardolo
115;5010;38121;Gardolo
115;5010;38121;Gardolo
115;5010;38121;Gardolo
115;5010;38121;Gardolo
115;5010;38121;Gardolo
115;5010;38121;Gardolo
115;5010;38121;Gardolo
119;5010;38121;Gardolo
121;5010;38121;Gardolo
121;5010;38121;Gardolo
121;5010;38121;Gardolo
1;5020;38121;Gardolo
2;5020;38121;Gardolo
2;5020;38121;Gardolo
3;5020;38121;Gardolo
4;5020;38121;Gardolo
5;5020;38121;Gardolo
5;5020;38121;Gardolo
6;5020;38121;Gardolo
7;5020;38121;Gardolo
7;5020;38121;Gardolo
7;5020;38121;Gardolo
8;5020;38121;Gardolo
8;5020;38121;Gardolo
9;5020;38121;Gardolo
10;5020;38121;Gardolo
10;5020;38121;Gardolo
10;5020;38121;Gardolo
10;5020;38121;Gardolo
10;5020;38121;Gardolo
11;5020;38121;Gardolo
11;5020;38121;Gardolo
12;5020;38121;Gardolo
13;5020;38121;Gardolo
13;5020;38121;Gardolo
13;5020;38121;Gardolo
14;5020;38121;Gardolo
14;5020;38121;Gardolo
16;5020;38121;Gardolo
17;5020;38121;Gardolo
17;5020;38121;Gardolo
18;5020;38121;Gardolo
18;5020;38121;Gardolo
18;5020;38121;Gardolo
18/A;5020;38121;Gardolo
20;5020;38121;Gardolo
21;5020;38121;Gardolo
21;5020;38121;Gardolo
21;5020;38121;Gardolo
21;5020;38121;Gardolo
22;5020;38121;Gardolo
23;5020;38121;Gardolo
23;5020;38121;Gardolo
23;5020;38121;Gardolo
23;5020;38121;Gardolo
23;5020;38121;Gardolo
23;5020;38121;Gardolo
23;5020;38121;Gardolo
24;5020;38121;Gardolo
25;5020;38121;Gardolo
25;5020;38121;Gardolo
25;5020;38121;Gardolo
26;5020;38121;Gardolo
27;5020;38121;Gardolo
29;5020;38121;Gardolo
31;5020;38121;Gardolo
33;5020;38121;Gardolo
2;5030;38121;Gardolo
3;5030;38121;Gardolo
4;5030;38121;Gardolo
4;5030;38121;Gardolo
6;5030;38121;Gardolo
6;5030;38121;Gardolo
6;5030;38121;Gardolo
8;5030;38121;Gardolo
8;5030;38121;Gardolo
8;5030;38121;Gardolo
9/A;5030;38121;Gardolo
9/B;5030;38121;Gardolo
9/C;5030;38121;Gardolo
9/D;5030;38121;Gardolo
9/E;5030;38121;Gardolo
9/F;5030;38121;Gardolo
9/G;5030;38121;Gardolo
9/H;5030;38121;Gardolo
9/I;5030;38121;Gardolo
9/L;5030;38121;Gardolo
10;5030;38121;Gardolo
10;5030;38121;Gardolo
12;5030;38121;Gardolo
12;5030;38121;Gardolo
15/A;5030;38121;Gardolo
15/A;5030;38121;Gardolo
15/B;5030;38121;Gardolo
15/B;5030;38121;Gardolo
15/C;5030;38121;Gardolo
15/C;5030;38121;Gardolo
17;5030;38121;Gardolo
17;5030;38121;Gardolo
17;5030;38121;Gardolo
17;5030;38121;Gardolo
18;5030;38121;Gardolo
18-gen;5030;38121;Gardolo
19;5030;38121;Gardolo
20;5030;38121;Gardolo
21;5030;38121;Gardolo
21;5030;38121;Gardolo
21;5030;38121;Gardolo
21/A;5030;38121;Gardolo
21/A;5030;38121;Gardolo
21/A;5030;38121;Gardolo
21/A;5030;38121;Gardolo
21/A;5030;38121;Gardolo
22;5030;38121;Gardolo
23;5030;38121;Gardolo
23-gen;5030;38121;Gardolo
24;5030;38121;Gardolo
24-gen;5030;38121;Gardolo
24-feb;5030;38121;Gardolo
24-feb;5030;38121;Gardolo
25;5030;38121;Gardolo
25/A;5030;38121;Gardolo
25/A;5030;38121;Gardolo
25/A;5030;38121;Gardolo
25/A;5030;38121;Gardolo
25/A;5030;38121;Gardolo
26;5030;38121;Gardolo
26;5030;38121;Gardolo
26;5030;38121;Gardolo
27;5030;38121;Gardolo
28;5030;38121;Gardolo
28;5030;38121;Gardolo
29;5030;38121;Gardolo
32;5030;38121;Gardolo
32;5030;38121;Gardolo
45;5030;38121;Gardolo
47;5030;38121;Gardolo
47/1;5030;38121;Gardolo
49;5030;38121;Gardolo
51;5030;38121;Gardolo
51;5030;38121;Gardolo
57;5030;38121;Gardolo
61;5030;38121;Gardolo
2;5038;38121;Gardolo
2;5038;38121;Gardolo
4;5038;38121;Gardolo
4;5038;38121;Gardolo
6;5038;38121;Gardolo
8;5038;38121;Gardolo
9;5038;38121;Gardolo
10;5038;38121;Gardolo
11;5038;38121;Gardolo
14;5038;38121;Gardolo
14/A;5038;38121;Gardolo
15;5038;38121;Gardolo
20;5038;38121;Gardolo
22;5038;38121;Gardolo
24;5038;38121;Gardolo
34;5038;38121;Gardolo
36;5038;38121;Gardolo
2;5040;38121;Gardolo
2/A;5040;38121;Gardolo
2/B;5040;38121;Gardolo
4;5040;38121;Gardolo
5;5040;38121;Gardolo
6;5040;38121;Gardolo
7;5040;38121;Gardolo
10;5040;38121;Gardolo
10;5040;38121;Gardolo
12;5040;38121;Gardolo
12;5040;38121;Gardolo
12;5040;38121;Gardolo
15;5040;38121;Gardolo
15;5040;38121;Gardolo
15;5040;38121;Gardolo
16;5040;38121;Gardolo
16;5040;38121;Gardolo
16;5040;38121;Gardolo
17;5040;38121;Gardolo
17;5040;38121;Gardolo
17;5040;38121;Gardolo
17;5040;38121;Gardolo
18;5040;38121;Gardolo
19;5040;38121;Gardolo
19;5040;38121;Gardolo
19;5040;38121;Gardolo
20;5040;38121;Gardolo
20;5040;38121;Gardolo
21;5040;38121;Gardolo
21;5040;38121;Gardolo
21;5040;38121;Gardolo
21;5040;38121;Gardolo
21;5040;38121;Gardolo
22;5040;38121;Gardolo
24;5040;38121;Gardolo
24;5040;38121;Gardolo
26;5040;38121;Gardolo
26;5040;38121;Gardolo
28;5040;38121;Gardolo
30;5040;38121;Gardolo
32;5040;38121;Gardolo
32;5040;38121;Gardolo
34;5040;38121;Gardolo
34;5040;38121;Gardolo
36;5040;38121;Gardolo
36;5040;38121;Gardolo
42;5040;38121;Gardolo
42;5040;38121;Gardolo
42;5040;38121;Gardolo
42;5040;38121;Gardolo
42;5040;38121;Gardolo
44;5040;38121;Trento
44;5040;38121;Trento
44;5040;38121;Trento
44;5040;38121;Trento
44/A;5040;38121;Trento
1;5070;38121;Gardolo
1;5070;38121;Gardolo
2;5070;38121;Gardolo
2;5070;38121;Gardolo
2;5070;38121;Gardolo
3;5070;38121;Gardolo
4;5070;38121;Gardolo
4;5070;38121;Gardolo
4;5070;38121;Gardolo
5;5070;38121;Gardolo
6;5070;38121;Gardolo
6;5070;38121;Gardolo
7;5070;38121;Gardolo
07-gen;5070;38121;Gardolo
8;5070;38121;Gardolo
8;5070;38121;Gardolo
8;5070;38121;Gardolo
8;5070;38121;Gardolo
9;5070;38121;Gardolo
9;5070;38121;Gardolo
10;5070;38121;Gardolo
10/B;5070;38121;Gardolo
10/C;5070;38121;Gardolo
11;5070;38121;Gardolo
11;5070;38121;Gardolo
11;5070;38121;Gardolo
11;5070;38121;Gardolo
11;5070;38121;Gardolo
11/B;5070;38121;Gardolo
11/B;5070;38121;Gardolo
11/B;5070;38121;Gardolo
12/A;5070;38121;Gardolo
12/B;5070;38121;Gardolo
12/C;5070;38121;Gardolo
12/D;5070;38121;Gardolo
12/E;5070;38121;Gardolo
12/F;5070;38121;Gardolo
13;5070;38121;Gardolo
14;5070;38121;Gardolo
14;5070;38121;Gardolo
15;5070;38121;Gardolo
15;5070;38121;Gardolo
15-gen;5070;38121;Gardolo
15-feb;5070;38121;Gardolo
15-mar;5070;38121;Gardolo
16;5070;38121;Gardolo
17;5070;38121;Gardolo
17;5070;38121;Gardolo
19;5070;38121;Gardolo
19;5070;38121;Gardolo
19/A;5070;38121;Gardolo
19/B;5070;38121;Gardolo
19/C;5070;38121;Gardolo
19/D;5070;38121;Gardolo
19/E;5070;38121;Gardolo
19/F;5070;38121;Gardolo
19/G;5070;38121;Gardolo
19/H;5070;38121;Gardolo
19/L;5070;38121;Gardolo
19/M;5070;38121;Gardolo
19/N;5070;38121;Gardolo
19/P;5070;38121;Gardolo
19/R;5070;38121;Gardolo
19/T;5070;38121;Gardolo
19/U;5070;38121;Gardolo
19/V;5070;38121;Gardolo
19/W;5070;38121;Gardolo
19/Z;5070;38121;Gardolo
21/A;5070;38121;Gardolo
21/B;5070;38121;Gardolo
21/C;5070;38121;Gardolo
21/F;5070;38121;Gardolo
21/G;5070;38121;Gardolo
21/L;5070;38121;Gardolo
21/L;5070;38121;Gardolo
21/M;5070;38121;Gardolo
21/M;5070;38121;Gardolo
21/N;5070;38121;Gardolo
21/N;5070;38121;Gardolo
21/P;5070;38121;Gardolo
21/P;5070;38121;Gardolo
21/R;5070;38121;Gardolo
21/R;5070;38121;Gardolo
21/S;5070;38121;Gardolo
21/S;5070;38121;Gardolo
26;5070;38121;Gardolo
28;5070;38121;Gardolo
28;5070;38121;Gardolo
30;5070;38121;Gardolo
30;5070;38121;Gardolo
30;5070;38121;Gardolo
30;5070;38121;Gardolo
30;5070;38121;Gardolo
32;5070;38121;Gardolo
32;5070;38121;Gardolo
32;5070;38121;Gardolo
32;5070;38121;Gardolo
34;5070;38121;Gardolo
34/1;5070;38121;Gardolo
34/2;5070;38121;Gardolo
34/3;5070;38121;Gardolo
36;5070;38121;Gardolo
36/A;5070;38121;Gardolo
36/B;5070;38121;Gardolo
36/C;5070;38121;Gardolo
36/D;5070;38121;Gardolo
36/E;5070;38121;Gardolo
37;5070;38121;Gardolo
37/1;5070;38121;Gardolo
37/1;5070;38121;Gardolo
37/2;5070;38121;Gardolo
37/2;5070;38121;Gardolo
39;5070;38121;Gardolo
39;5070;38121;Gardolo
39;5070;38121;Gardolo
40;5070;38121;Gardolo
40;5070;38121;Gardolo
42;5070;38121;Gardolo
43;5070;38121;Gardolo
43;5070;38121;Gardolo
44;5070;38121;Gardolo
45;5070;38121;Gardolo
45;5070;38121;Gardolo
46;5070;38121;Gardolo
46;5070;38121;Gardolo
46;5070;38121;Gardolo
47;5070;38121;Gardolo
48;5070;38121;Gardolo
48/1;5070;38121;Gardolo
48/2;5070;38121;Gardolo
48/3;5070;38121;Gardolo
48/4;5070;38121;Gardolo
48/A;5070;38121;Gardolo
48/B;5070;38121;Gardolo
48/C;5070;38121;Gardolo
48/D;5070;38121;Gardolo
49;5070;38121;Gardolo
50;5070;38121;Gardolo
50;5070;38121;Gardolo
50;5070;38121;Gardolo
50;5070;38121;Gardolo
50;5070;38121;Gardolo
59;5070;38121;Gardolo
59/A;5070;38121;Gardolo
61;5070;38121;Gardolo
63;5070;38121;Gardolo
63;5070;38121;Gardolo
65;5070;38121;Gardolo
1;5080;38121;Gardolo
3;5080;38121;Gardolo
4;5080;38121;Gardolo
4;5080;38121;Gardolo
5;5080;38121;Gardolo
5;5080;38121;Gardolo
7;5080;38121;Gardolo
8;5080;38121;Gardolo
8;5080;38121;Gardolo
9;5080;38121;Gardolo
11;5080;38121;Gardolo
13;5080;38121;Gardolo
15;5080;38121;Gardolo
15;5080;38121;Gardolo
19;5080;38121;Gardolo
19;5080;38121;Gardolo
20-gen;5080;38121;Gardolo
20-feb;5080;38121;Gardolo
20-mar;5080;38121;Gardolo
20-mar;5080;38121;Gardolo
20-apr;5080;38121;Gardolo
20-apr;5080;38121;Gardolo
20-mag;5080;38121;Gardolo
20-mag;5080;38121;Gardolo
20-giu;5080;38121;Gardolo
20-giu;5080;38121;Gardolo
20-giu;5080;38121;Gardolo
20-giu;5080;38121;Gardolo
22;5080;38121;Gardolo
22-gen;5080;38121;Gardolo
22-ott;5080;38121;Gardolo
22-ott;5080;38121;Gardolo
22-feb;5080;38121;Gardolo
22-mar;5080;38121;Gardolo
